trace_id,family_id_group,treatment_group,AUC,n_timepoints,metric
1,10,NA,1.0317887962024868,9,metabolism_per_area_mm2_measurement
10,8,NA,0.6433453498401599,9,metabolism_per_area_mm2_measurement
11,6,NA,1.1946571630346328,9,metabolism_per_area_mm2_measurement
12,10,NA,0.717555995413709,9,metabolism_per_area_mm2_measurement
13,7,NA,1.4200202036118736,9,metabolism_per_area_mm2_measurement
14,1,NA,0.4552145233664792,9,metabolism_per_area_mm2_measurement
15,8,NA,0.3037243982564451,9,metabolism_per_area_mm2_measurement
16,3,NA,0.43249143174861054,9,metabolism_per_area_mm2_measurement
17,9,NA,0.23928522408416414,9,metabolism_per_area_mm2_measurement
18,5,NA,0.8478439426855181,9,metabolism_per_area_mm2_measurement
19,9b,NA,1.222110482186378,9,metabolism_per_area_mm2_measurement
2,7,NA,0.24509774987787933,9,metabolism_per_area_mm2_measurement
20,6,NA,0.7317126087753291,9,metabolism_per_area_mm2_measurement
21,8,NA,0.4308440240072959,9,metabolism_per_area_mm2_measurement
22,10,NA,0.5443773454191408,9,metabolism_per_area_mm2_measurement
23,10,NA,0.10354650897432699,9,metabolism_per_area_mm2_measurement
24,10,NA,0.8674822157448809,9,metabolism_per_area_mm2_measurement
25,7,NA,1.3699511040961299,9,metabolism_per_area_mm2_measurement
26,1,NA,0.6800359696595798,9,metabolism_per_area_mm2_measurement
27,8,NA,0.45766195530478887,9,metabolism_per_area_mm2_measurement
28,3,NA,0.10862767317001265,9,metabolism_per_area_mm2_measurement
29,9,NA,0.10842538325195708,9,metabolism_per_area_mm2_measurement
3,1,NA,0.3045502401264813,9,metabolism_per_area_mm2_measurement
30,5,NA,0.598562267372741,9,metabolism_per_area_mm2_measurement
31,9b,NA,0.10472151507174178,9,metabolism_per_area_mm2_measurement
32,6,NA,0.7768253121340583,9,metabolism_per_area_mm2_measurement
33,3,NA,0.4877820866419,9,metabolism_per_area_mm2_measurement
34,3,NA,0.3600813208562704,9,metabolism_per_area_mm2_measurement
35,9b,NA,0.30720075457948487,9,metabolism_per_area_mm2_measurement
36,10,NA,0.5833660349345706,9,metabolism_per_area_mm2_measurement
37,7,NA,0.2403786166206126,9,metabolism_per_area_mm2_measurement
38,1,NA,0.6388814338711711,9,metabolism_per_area_mm2_measurement
39,8,NA,0.5713421376572998,9,metabolism_per_area_mm2_measurement
4,8,NA,0.6855128689391842,9,metabolism_per_area_mm2_measurement
40,3,NA,0.22838097135561014,9,metabolism_per_area_mm2_measurement
41,9,NA,0.13725691561611816,9,metabolism_per_area_mm2_measurement
42,5,NA,0.10975723910444019,9,metabolism_per_area_mm2_measurement
