"sample_id","n_all","mean_all","sd_all","cv_all","n_usable","mean_usable","sd_usable","cv_usable","excluded_wells","fails_cv_all","fails_cv_usable"
"F05_01_36C",3,2.33333333333333,0.0763762615825974,3.2732683535399,3,2.33333333333333,0.0763762615825974,3.2732683535399,"-",FALSE,FALSE
"F05_02_36C",3,2.36666666666667,0.0577350269189621,2.43950817967445,3,2.36666666666667,0.0577350269189621,2.43950817967445,"-",FALSE,FALSE
"F05_03_36C",3,2.45,0.0866025403784464,3.53479756646719,3,2.45,0.0866025403784464,3.53479756646719,"-",FALSE,FALSE
"F05_04_36C",3,2.46666666666667,0.0577350269189608,2.34060919941733,3,2.46666666666667,0.0577350269189608,2.34060919941733,"-",FALSE,FALSE
"F05_05_36C",3,2.33333333333334,0.0288675134594745,1.23717914826319,3,2.33333333333334,0.0288675134594745,1.23717914826319,"-",FALSE,FALSE
"F05_06_36C",3,2.36666666666667,0.0577350269189599,2.43950817967436,3,2.36666666666667,0.0577350269189599,2.43950817967436,"-",FALSE,FALSE
"F05_07_36C",3,2.36666666666667,0.0288675134594753,1.21975408983698,3,2.36666666666667,0.0288675134594753,1.21975408983698,"-",FALSE,FALSE
"F05_08_36C",3,2.43333333333334,0.18929694486001,7.77932650109629,3,2.43333333333334,0.18929694486001,7.77932650109629,"-",FALSE,FALSE
