trace_id,family_id_group,treatment_group,AUC,n_timepoints,metric
36,1,NA,0.9611558191312156,7,metabolism_per_area_mm2_measurement
37,1,NA,2.1344487513367145,7,metabolism_per_area_mm2_measurement
38,1,NA,0.47054892837735546,7,metabolism_per_area_mm2_measurement
39,1,NA,0.5873985101950621,7,metabolism_per_area_mm2_measurement
4,6,NA,1.2506212663753649,7,metabolism_per_area_mm2_measurement
40,1,NA,0.4718315396629633,7,metabolism_per_area_mm2_measurement
41,1,NA,0.5639247933706852,7,metabolism_per_area_mm2_measurement
42,1,NA,0.5438949506979422,7,metabolism_per_area_mm2_measurement
43,1,NA,0.48472622780475233,7,metabolism_per_area_mm2_measurement
44,1,NA,0.8052444747450015,7,metabolism_per_area_mm2_measurement
45,8,NA,0.6441608040249587,7,metabolism_per_area_mm2_measurement
46,8,NA,0.6161792947118768,7,metabolism_per_area_mm2_measurement
47,8,NA,0.4635170571714576,7,metabolism_per_area_mm2_measurement
48,8,NA,0.41584076180635576,7,metabolism_per_area_mm2_measurement
49,8,NA,0.5176959314325327,7,metabolism_per_area_mm2_measurement
5,6,NA,0.5250083048298857,7,metabolism_per_area_mm2_measurement
50,8,NA,0.5838863181003118,7,metabolism_per_area_mm2_measurement
51,8,NA,0.7253447058804923,7,metabolism_per_area_mm2_measurement
52,8,NA,0.4158117958297432,7,metabolism_per_area_mm2_measurement
53,8,NA,0.7730441610626887,7,metabolism_per_area_mm2_measurement
54,8,NA,0.9380775136281385,7,metabolism_per_area_mm2_measurement
55,8,NA,0.44522385906395695,7,metabolism_per_area_mm2_measurement
56,9b,NA,0.5666476225318964,7,metabolism_per_area_mm2_measurement
57,9b,NA,0.8416761237255099,7,metabolism_per_area_mm2_measurement
58,9b,NA,0.2169587399254929,7,metabolism_per_area_mm2_measurement
59,9b,NA,0.5403535983900289,7,metabolism_per_area_mm2_measurement
6,6,NA,0.48549700511301247,7,metabolism_per_area_mm2_measurement
60,9b,NA,0.5288303841034894,7,metabolism_per_area_mm2_measurement
61,9b,NA,0.2238894029167834,7,metabolism_per_area_mm2_measurement
62,9b,NA,0.3153657885057707,7,metabolism_per_area_mm2_measurement
63,9b,NA,0.9689595291481193,7,metabolism_per_area_mm2_measurement
64,9b,NA,0.9289477210218299,7,metabolism_per_area_mm2_measurement
65,9b,NA,0.26436698462234054,7,metabolism_per_area_mm2_measurement
66,9b,NA,1.322998221819541,7,metabolism_per_area_mm2_measurement
67,7,NA,0.35384314475045137,7,metabolism_per_area_mm2_measurement
68,7,NA,0.3404047613618613,7,metabolism_per_area_mm2_measurement
69,7,NA,0.407989719425198,7,metabolism_per_area_mm2_measurement
7,6,NA,0.47492317938650763,7,metabolism_per_area_mm2_measurement
70,7,NA,0.7941686887439865,7,metabolism_per_area_mm2_measurement
71,7,NA,0.39658388651539095,7,metabolism_per_area_mm2_measurement
72,7,NA,0.3899564036658093,7,metabolism_per_area_mm2_measurement
73,7,NA,0.37173925488772847,7,metabolism_per_area_mm2_measurement
74,7,NA,0.3625007918612984,7,metabolism_per_area_mm2_measurement
75,7,NA,0.3167361895600594,7,metabolism_per_area_mm2_measurement
76,7,NA,0.4180878963843316,7,metabolism_per_area_mm2_measurement
77,7,NA,0.4353148337138154,7,metabolism_per_area_mm2_measurement
78,3,NA,0.4574725113066022,7,metabolism_per_area_mm2_measurement
79,3,NA,0.8449179576821341,7,metabolism_per_area_mm2_measurement
8,6,NA,0.7634918015014203,7,metabolism_per_area_mm2_measurement
80,3,NA,0.7549343019871407,7,metabolism_per_area_mm2_measurement
81,3,NA,0.7013246658723568,7,metabolism_per_area_mm2_measurement
82,3,NA,0.5877045447227307,7,metabolism_per_area_mm2_measurement
83,3,NA,1.0916107048893544,7,metabolism_per_area_mm2_measurement
84,3,NA,0.7181571701651808,7,metabolism_per_area_mm2_measurement
85,3,NA,0.668266982950924,7,metabolism_per_area_mm2_measurement
86,3,NA,0.6939679703281939,7,metabolism_per_area_mm2_measurement
87,3,NA,0.5264843482417311,7,metabolism_per_area_mm2_measurement
88,3,NA,0.6081045520540443,7,metabolism_per_area_mm2_measurement
89,10,NA,0.41443245762491776,7,metabolism_per_area_mm2_measurement
9,6,NA,0.9370959282582426,7,metabolism_per_area_mm2_measurement
90,10,NA,0.526319708189429,7,metabolism_per_area_mm2_measurement
91,10,NA,0.5565628993725042,7,metabolism_per_area_mm2_measurement
92,10,NA,0.8543932198039071,7,metabolism_per_area_mm2_measurement
93,10,NA,0.36632035909238925,7,metabolism_per_area_mm2_measurement
94,10,NA,0.45667738503450556,7,metabolism_per_area_mm2_measurement
95,10,NA,0.799434380931223,7,metabolism_per_area_mm2_measurement
96,10,NA,0.9180365229356506,7,metabolism_per_area_mm2_measurement
97,10,NA,0.4876745398444419,7,metabolism_per_area_mm2_measurement
98,10,NA,0.8303896538660416,7,metabolism_per_area_mm2_measurement
99,10,NA,0.9051590729497645,7,metabolism_per_area_mm2_measurement
