5514,5628,5674,,,,593,926,2294,,,
3750,3787,3922,,,,328,388,407,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
58584,5291,1010,711,784,,65285,6131,814,328,257,
62960,5202,1084,650,731,,63673,6112,918,320,291,
61274,4929,952,719,756,,64743,6199,786,397,351,

