2670,2421,2522,604,583,539,2198,2170,2240,,,
4350,4406,4312,687,703,713,3625,3528,3639,,,
1243,1425,1145,797,838,775,2651,1274,2642,,,
983,1143,1099,724,732,640,2108,2051,2280,,,
720,780,682,1012,1020,930,2832,3126,3100,,,
1688,1837,1805,833,861,794,7993,8009,8399,,,
818,856,829,3488,3236,3162,8187,8780,9868,,,
757,779,867,1935,2007,2059,,,,,,

