5034,4996,4866,,,,351,303,324,,,
3678,3817,3482,,,,192,225,410,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
56961,4937,1033,681,665,,77583,7380,818,222,183,
57994,5174,1009,691,643,,74373,7326,910,253,190,
55300,4712,2144,685,725,,74994,7600,931,321,225,

