24NN.B-glyc-8.9-df.20,24NN.B-glyc-8.9-df.20,24NN.B-glyc-8.9-df.20,48NN.B-glyc-7.3-df.20,48NN.B-glyc-7.3-df.20,48NN.B-glyc-7.3-df.20,,,,,,
24NN.C-glyc-12.0-df.20,24NN.C-glyc-12.0-df.20,24NN.C-glyc-12.0-df.20,48NN.C-glyc-12.1-df.20,48NN.C-glyc-12.1-df.20,48NN.C-glyc-12.1-df.20,,,,,,
24NN.D-glyc-18.8-df.20,24NN.D-glyc-18.8-df.20,24NN.D-glyc-18.8-df.20,48NN.D-glyc-10.5-df.20,48NN.D-glyc-10.5-df.20,48NN.D-glyc-10.5-df.20,,,,,,
24NN.E-glyc-12.3-df.20,24NN.E-glyc-12.3-df.20,24NN.E-glyc-12.3-df.20,48NN.E-glyc-14.6-df.20,48NN.E-glyc-14.6-df.20,48NN.E-glyc-14.6-df.20,,,,,,
48NH.A-glyc-13.2-df.20,48NH.A-glyc-13.2-df.20,48NH.A-glyc-13.2-df.20,,,,,,,,,
48NH.B-glyc-11.6-df.20,48NH.B-glyc-11.6-df.20,48NH.B-glyc-11.6-df.20,,,,,,,,,
48HN.A-glyc-7.8-df.20,48HN.A-glyc-7.8-df.20,48HN.A-glyc-7.8-df.20,,,,,,,,,
48NN.A-glyc-15.6-df.20,48NN.A-glyc-15.6-df.20,48NN.A-glyc-15.6-df.20,,,,,,,,,

