1_01_ambient-glyc-7.0-df.25,1_01_ambient-glyc-7.0-df.25,1_01_ambient-glyc-7.0-df.25,1_02_ambient-glyc-4.7-df.25,1_02_ambient-glyc-4.7-df.25,1_02_ambient-glyc-4.7-df.25,1_03_ambient-glyc-2.5-df.25,1_03_ambient-glyc-2.5-df.25,1_03_ambient-glyc-2.5-df.25,1_04_ambient-glyc-10.7-df.25,1_04_ambient-glyc-10.7-df.25,1_04_ambient-glyc-10.7-df.25
1_05_ambient-glyc-7.9-df.25,1_05_ambient-glyc-7.9-df.25,1_05_ambient-glyc-7.9-df.25,1_06_ambient-glyc-11.0-df.25,1_06_ambient-glyc-11.0-df.25,1_06_ambient-glyc-11.0-df.25,1_07_ambient-glyc-6.1-df.25,1_07_ambient-glyc-6.1-df.25,1_07_ambient-glyc-6.1-df.25,1_08_ambient-glyc-24.8-df.25,1_08_ambient-glyc-24.8-df.25,1_08_ambient-glyc-24.8-df.25
1_01_36C-glyc-9.6-df.25,1_01_36C-glyc-9.6-df.25,1_01_36C-glyc-9.6-df.25,1_02_36C-glyc-9.2-df.25,1_02_36C-glyc-9.2-df.25,1_02_36C-glyc-9.2-df.25,1_03_36C-glyc-3.1-df.25,1_03_36C-glyc-3.1-df.25,1_03_36C-glyc-3.1-df.25,1_04_36C-glyc-12.4-df.25,1_04_36C-glyc-12.4-df.25,1_04_36C-glyc-12.4-df.25
1_05_36C-glyc-25.7-df.25,1_05_36C-glyc-25.7-df.25,1_05_36C-glyc-25.7-df.25,1_06_36C-glyc-13.0-df.25,1_06_36C-glyc-13.0-df.25,1_06_36C-glyc-13.0-df.25,1_07_36C-glyc-6.1-df.25,1_07_36C-glyc-6.1-df.25,1_07_36C-glyc-6.1-df.25,1_08_36C-glyc-8.8-df.25,1_08_36C-glyc-8.8-df.25,1_08_36C-glyc-8.8-df.25
9_01_ambient-glyc-7.3-df.25,9_01_ambient-glyc-7.3-df.25,9_01_ambient-glyc-7.3-df.25,9_02_ambient-glyc-4.4-df.25,9_02_ambient-glyc-4.4-df.25,9_02_ambient-glyc-4.4-df.25,9_03_ambient-glyc-4.3-df.25,9_03_ambient-glyc-4.3-df.25,9_03_ambient-glyc-4.3-df.25,9_04_ambient-glyc-1.8-df.25,9_04_ambient-glyc-1.8-df.25,9_04_ambient-glyc-1.8-df.25
9_05_ambient-glyc-9.2-df.25,9_05_ambient-glyc-9.2-df.25,9_05_ambient-glyc-9.2-df.25,9_06_ambient-glyc-4.3-df.25,9_06_ambient-glyc-4.3-df.25,9_06_ambient-glyc-4.3-df.25,9_07_ambient-glyc-2.4-df.25,9_07_ambient-glyc-2.4-df.25,9_07_ambient-glyc-2.4-df.25,9_08_ambient-glyc-7.4-df.25,9_08_ambient-glyc-7.4-df.25,9_08_ambient-glyc-7.4-df.25
9_01_36C-glyc-7.7-df.25,9_01_36C-glyc-7.7-df.25,9_01_36C-glyc-7.7-df.25,9_02_36C-glyc-15.7-df.25,9_02_36C-glyc-15.7-df.25,9_02_36C-glyc-15.7-df.25,9_03_36C-glyc-10.4-df.25,9_03_36C-glyc-10.4-df.25,9_03_36C-glyc-10.4-df.25,9_04_36C-glyc-11.3-df.25,9_04_36C-glyc-11.3-df.25,9_04_36C-glyc-11.3-df.25
9_05_36C-glyc-9.2-df.25,9_05_36C-glyc-9.2-df.25,9_05_36C-glyc-9.2-df.25,9_06_36C-glyc-4.3-df.25,9_06_36C-glyc-4.3-df.25,9_06_36C-glyc-4.3-df.25,9_07_36C-glyc-2.4-df.25,9_07_36C-glyc-2.4-df.25,9_07_36C-glyc-2.4-df.25,9_08_36C-glyc-4.9-df.25,9_08_36C-glyc-4.9-df.25,9_08_36C-glyc-4.9-df.25
