13396,12876,12982,9889,10206,9655,365,457,470,370,442,397
3083,3036,3345,1435,1573,1690,366,372,367,340,353,296
2486,2503,2290,11949,10631,10789,367,338,300,466,434,474
3246,3403,3792,16157,15758,15989,374,375,340,410,382,420
6904,6719,8185,5380,4984,5165,388,370,345,390,435,402
4881,5108,4801,13822,12949,12751,383,386,367,310,359,332
10539,10803,10783,,,,377,384,324,,,
4906,5021,4804,,,,410,393,379,,,

