138127,140563,142305,141042,153140,150731,1673,1726,1736,2394,2316,2475
140900,146591,136007,134446,135683,134544,510,588,4137,362,294,495
137665,147974,138454,145883,125187,154292,304,324,314,430,396,427
143464,140186,152745,145204,145351,145177,277,182,195,385,386,356
145071,126417,134643,134213,146408,155515,799,774,580,376,407,425
116109,3115,496,310,395,,124306,5387,311,154,145,
119520,2801,454,317,337,,131464,3813,364,178,142,
114570,3570,436,270,588,,124353,3932,684,613,1449,

