143812,141349,144808,141567,147471,166397,1233,1010,1108,558,485,591
147908,147869,147082,145223,144960,148216,733,411,619,261,292,303
125829,127277,130280,69352,69836,73758,378,325,355,254,242,236
140429,155864,151956,127963,135731,136132,304,215,223,209,202,220
142510,144097,145982,143395,159390,162756,1205,803,1053,651,653,622
110151,5805,809,603,453,,126683,7986,636,205,155,
112651,6002,775,535,370,,124267,8034,691,208,175,
99683,4879,759,500,440,,129340,8242,673,272,221,

