91415,94894,98759,17978,18337,18563,665,750,597,487,462,452
44239,42939,42483,8569,8474,8942,492,617,555,398,377,395
15614,15322,15679,4500,4440,4630,415,621,422,378,409,394
25960,26973,26748,6141,6075,6298,400,494,626,443,346,371
38685,43131,37794,8454,8487,9004,763,692,646,450,448,456
160217,14166,2075,1290,1172,,150265,15780,1633,435,403,
172362,13534,2015,1273,1310,,149715,15103,1708,468,398,
156178,13733,448,1387,2468,,151050,16252,1745,555,407,

