53166,68390,63329,6947,6432,6156,1437,1415,1377,1144,1153,963
924,909,897,,,,,,,,,
932,840,967,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,

