148538,162161,164823,,,,,,,,,
156919,171436,159759,,,,,,,,,
1253,1185,1442,,,,,,,,,
513,468,508,,,,,,,,,
,,,,,,,,,,,
143671,10701,1775,1013,965,,123278,11464,1253,380,256,
147053,9993,1794,1081,1043,,120537,11802,1204,382,263,
155087,11134,1840,1028,1815,,124845,11452,1229,374,253,

