4382,4301,6536,,,,744,403,455,,,
3316,3440,3615,,,,362,334,368,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
58787,5290,1078,1033,1201,,79200,7888,1036,444,363,
60571,5436,1071,840,1176,,78530,7559,1014,446,337,
56346,5032,1159,3291,878,,83928,7730,1085,411,427,

