54609,55376,56009,11060,11234,11351,1717,333,457,287,238,630
25458,25908,26116,18224,18105,18093,271,289,244,277,258,359
21256,21330,21606,,,,488,371,268,,,
75245,76056,75404,,,,348,297,310,,,
141073,144639,153504,,,,303,287,1484,,,
91960,7435,1462,875,771,,120928,11646,1757,583,5347,
147219,7867,1444,2005,898,,120051,13047,1291,314,15390,
94797,7625,1419,2131,2991,,126975,27545,1451,6135,8200,

