1350,1355,1185,3093,3161,3161,301,346,349,295,318,329
788,658,868,963,1006,1159,2201,266,314,321,269,336
2394,2395,2328,3752,3793,3699,369,305,272,394,421,423
2012,1939,1918,1200,1190,1260,363,349,407,272,309,323
2521,2415,2454,1637,1703,1648,941,291,276,328,325,317
1267,1273,1237,8617,8211,8181,346,275,299,281,308,269
1471,1456,1592,8921,8862,9042,266,252,281,332,361,311
1350,6069,1463,11139,11037,12035,616,321,290,413,464,421

