42378,31310,30570,10236,10787,10426,394,382,41888,303,294,1663
93746,84788,60111,62463,64834,63210,415,332,826,312,296,348
55533,51772,52282,52209,54452,54607,390,304,414,334,291,271
61112,62299,60954,13281,13643,12918,518,314,336,273,308,1304
49491,46384,46954,77662,77715,83676,326,326,257,365,380,582
94547,9104,1301,801,766,,89002,8532,966,307,549,
93200,9320,1296,811,728,,91853,13417,989,308,247,
106410,8881,1325,1068,1160,,100063,8275,1047,424,316,

