51081,53802,55309,9185,8190,7719,330,415,414,314,238,229
32605,30530,31986,11321,11794,12767,277,369,284,245,255,237
6116,6129,6160,87570,89926,87249,276,221,198,238,220,224
17137,17256,17733,16563,16450,17686,283,268,263,196,213,209
39878,42473,42511,49523,50342,52314,293,358,228,241,219,230
74820,5880,1042,673,624,,78148,6763,769,384,207,
73672,5556,1116,701,673,,84416,7221,879,296,227,
73224,6254,1108,788,792,,82266,9821,1642,283,237,

