D2-glyc-22-df.20,D2-glyc-22-df.20,D2-glyc-22-df.20,D7-glyc-23-df.20,D7-glyc-23-df.20,D7-glyc-23-df.20,D2-glu-22-df.20,D2-glu-22-df.20,D2-glu-22-df.20,D7-glu-23-df.20,D7-glu-23-df.20,D7-glu-23-df.20
D3-glyc-40-df.20,D3-glyc-40-df.20,D3-glyc-40-df.20,D8-glyc-25-df.20,D8-glyc-25-df.20,D8-glyc-25-df.20,D3-glu-40-df.20,D3-glu-40-df.20,D3-glu-40-df.20,D8-glu-25-df.20,D8-glu-25-df.20,D8-glu-25-df.20
D4-glyc-23-df.20,D4-glyc-23-df.20,D4-glyc-23-df.20,E1-glyc-26-df.20,E1-glyc-26-df.20,E1-glyc-26-df.20,D4-glu-23-df.20,D4-glu-23-df.20,D4-glu-23-df.20,E1-glu-26-df.20,E1-glu-26-df.20,E1-glu-26-df.20
D5-glyc-20-df.20,D5-glyc-20-df.20,D5-glyc-20-df.20,E2-glyc-9-df.20,E2-glyc-9-df.20,E2-glyc-9-df.20,D5-glu-20-df.20,D5-glu-20-df.20,D5-glu-20-df.20,E2-glu-9-df.20,E2-glu-9-df.20,E2-glu-9-df.20
D6-glyc-28-df.20,D6-glyc-28-df.20,D6-glyc-28-df.20,E3-glyc-25-df.20,E3-glyc-25-df.20,E3-glyc-25-df.20,D6-glu-28-df.20,D6-glu-28-df.20,D6-glu-28-df.20,E3-glu-25-df.20,E3-glu-25-df.20,E3-glu-25-df.20
STD-glyc-20,STD-glyc-2,STD-glyc-0.2,STD-glyc-0.02,STD-glyc-0,,STD-glu-100,STD-glu-10,STD-glu-1,STD-glu-0.1,STD-glu-0,
STD-glyc-20,STD-glyc-2,STD-glyc-0.2,STD-glyc-0.02,STD-glyc-0,,STD-glu-100,STD-glu-10,STD-glu-1,STD-glu-0.1,STD-glu-0,
STD-glyc-20,STD-glyc-2,STD-glyc-0.2,STD-glyc-0.02,STD-glyc-0,,STD-glu-100,STD-glu-10,STD-glu-1,STD-glu-0.1,STD-glu-0,

