11721,9050,9384,21314,21007,21374,812,754,790,930,1026,958
14303,13241,13684,8377,6962,6962,732,868,802,643,587,672
15525,15250,15517,13322,13087,12919,930,806,938,1418,774,941
15167,15072,15024,5750,5756,6104,1544,991,1045,515,492,559
17078,17013,16920,3740,3615,3671,1264,1434,4671,476,494,600
11867,11501,11834,34908,35260,37121,755,948,1019,19207,954,998
10862,10691,11117,,,,696,641,605,,,
12722,12591,13220,,,,1278,1279,1389,,,

