24.2A-glyc-12.8-df.20,24.2A-glyc-12.8-df.20,24.2A-glyc-12.8-df.20,24.7C-glyc-22.9-df.20,24.7C-glyc-22.9-df.20,24.7C-glyc-22.9-df.20,24.2A-glu-12.8-df.20,24.2A-glu-12.8-df.20,24.2A-glu-12.8-df.20,24.7C-glu-22.9-df.20,24.7C-glu-22.9-df.20,24.7C-glu-22.9-df.20
24.2B-glyc-23.6-df.20,24.2B-glyc-23.6-df.20,24.2B-glyc-23.6-df.20,48.0A-glyc-15.6-df.20,48.0A-glyc-15.6-df.20,48.0A-glyc-15.6-df.20,24.2B-glyc-23.6-df.20,24.2B-glyc-23.6-df.20,24.2B-glyc-23.6-df.20,48.0A-glu-15.6-df.20,48.0A-glu-15.6-df.20,48.0A-glu-15.6-df.20
,,,48.0B-glyc-16.8-df.20,48.0B-glyc-16.8-df.20,48.0B-glyc-16.8-df.20,,,,48.0B-glu-16.8-df.20,48.0B-glu-16.8-df.20,48.0B-glu-16.8-df.20
24.7A-glyc-19.5-df.20,24.7A-glyc-19.5-df.20,24.7A-glyc-19.5-df.20,48.0C-glyc-14.6-df.20,48.0C-glyc-14.6-df.20,48.0C-glyc-14.6-df.20,24.7A-glu-19.5-df.20,24.7A-glu-19.5-df.20,24.7A-glu-19.5-df.20,48.0C-glu-14.6-df.20,48.0C-glu-14.6-df.20,48.0C-glu-14.6-df.20
24.7B-glyc-10.3-df.20,24.7B-glyc-10.3-df.20,24.7B-glyc-10.3-df.20,48.2A-glyc-26.7-df.20,48.2A-glyc-26.7-df.20,48.2A-glyc-26.7-df.20,24.7B-glu-10.3-df.20,24.7B-glu-10.3-df.20,24.7B-glu-10.3-df.20,48.2A-glu-26.7-df.20,48.2A-glu-26.7-df.20,48.2A-glu-26.7-df.20
STD-glyc-20,STD-glyc-2,STD-glyc-0.2,STD-glyc-0.02,STD-glyc-0,,STD-glu-100,STD-glu-10,STD-glu-1,STD-glu-0.1,STD-glu-0,
STD-glyc-20,STD-glyc-2,STD-glyc-0.2,STD-glyc-0.02,STD-glyc-0,,STD-glu-100,STD-glu-10,STD-glu-1,STD-glu-0.1,STD-glu-0,
STD-glyc-20,STD-glyc-2,STD-glyc-0.2,STD-glyc-0.02,STD-glyc-0,,STD-glu-100,STD-glu-10,STD-glu-1,STD-glu-0.1,STD-glu-0,

