4319,4720,4436,,,,361,382,393,,,
2641,2824,3503,,,,297,322,307,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
55400,4764,1007,751,791,,79171,7812,951,301,248,
51708,4270,1059,708,737,,78121,7601,872,297,220,
54875,4837,1038,794,730,,79186,7784,920,337,496,

