trace_id,family_id_group,treatment_group,AUC,n_timepoints,metric
1,6,NA,9.513133694293106,14,metabolism_per_area_mm2_measurement
10,6,NA,6.798197813214479,13,metabolism_per_area_mm2_measurement
11,6,NA,2.1995386162675703,13,metabolism_per_area_mm2_measurement
12,9,NA,2.0037629827294405,14,metabolism_per_area_mm2_measurement
13,9,NA,2.9814370300998245,14,metabolism_per_area_mm2_measurement
14,9,NA,6.519113961604805,14,metabolism_per_area_mm2_measurement
15,9,NA,4.185048437799738,14,metabolism_per_area_mm2_measurement
16,9,NA,4.614713441271163,14,metabolism_per_area_mm2_measurement
17,9,NA,2.5713567760789573,14,metabolism_per_area_mm2_measurement
18,9,NA,1.4661048934254077,14,metabolism_per_area_mm2_measurement
19,9,NA,2.6556997821701684,14,metabolism_per_area_mm2_measurement
2,6,NA,7.730703088278969,14,metabolism_per_area_mm2_measurement
21,9,NA,4.255130134098637,13,metabolism_per_area_mm2_measurement
22,9,NA,2.6618096656197734,14,metabolism_per_area_mm2_measurement
23,10,NA,6.142641810305088,14,metabolism_per_area_mm2_measurement
24,10,NA,9.195069963528711,14,metabolism_per_area_mm2_measurement
25,10,NA,3.71666355721224,14,metabolism_per_area_mm2_measurement
26,10,NA,1.929012127969746,14,metabolism_per_area_mm2_measurement
27,10,NA,2.1782678789264804,14,metabolism_per_area_mm2_measurement
28,10,NA,2.0264566173586487,14,metabolism_per_area_mm2_measurement
29,10,NA,5.210623896248374,14,metabolism_per_area_mm2_measurement
3,6,NA,16.52681551636846,14,metabolism_per_area_mm2_measurement
30,10,NA,4.9610751637663375,14,metabolism_per_area_mm2_measurement
31,10,NA,1.5636662974027549,14,metabolism_per_area_mm2_measurement
33,10,NA,5.340546069896282,13,metabolism_per_area_mm2_measurement
34,7,NA,3.4263119065535745,14,metabolism_per_area_mm2_measurement
35,7,NA,0.5570183367949569,14,metabolism_per_area_mm2_measurement
36,7,NA,13.535603566939972,14,metabolism_per_area_mm2_measurement
37,7,NA,8.923879723468946,14,metabolism_per_area_mm2_measurement
38,7,NA,1.9106184648060336,14,metabolism_per_area_mm2_measurement
39,7,NA,2.58571802723792,14,metabolism_per_area_mm2_measurement
4,6,NA,4.643531441281101,14,metabolism_per_area_mm2_measurement
40,7,NA,1.1837450562803071,14,metabolism_per_area_mm2_measurement
41,7,NA,0.6679866611948415,14,metabolism_per_area_mm2_measurement
42,7,NA,1.3552117644078057,14,metabolism_per_area_mm2_measurement
44,7,NA,2.332144935013009,13,metabolism_per_area_mm2_measurement
45,8,NA,15.002778953371731,14,metabolism_per_area_mm2_measurement
46,8,NA,4.188988455708597,14,metabolism_per_area_mm2_measurement
47,8,NA,5.587302144713018,14,metabolism_per_area_mm2_measurement
48,8,NA,10.354279294169563,14,metabolism_per_area_mm2_measurement
49,8,NA,5.553929974296689,14,metabolism_per_area_mm2_measurement
5,6,NA,4.154380505605443,14,metabolism_per_area_mm2_measurement
50,8,NA,7.963208413658337,14,metabolism_per_area_mm2_measurement
51,8,NA,1.9922362880326228,14,metabolism_per_area_mm2_measurement
52,8,NA,8.18493722591322,14,metabolism_per_area_mm2_measurement
55,8,NA,4.9782093340167535,13,metabolism_per_area_mm2_measurement
56,5,NA,1.2998031412426179,14,metabolism_per_area_mm2_measurement
57,5,NA,5.5419682408724835,14,metabolism_per_area_mm2_measurement
58,5,NA,6.891838986550018,14,metabolism_per_area_mm2_measurement
59,5,NA,12.18161420529466,14,metabolism_per_area_mm2_measurement
6,6,NA,2.725260388665477,14,metabolism_per_area_mm2_measurement
60,5,NA,1.8099775033405718,14,metabolism_per_area_mm2_measurement
61,5,NA,0.9538977880821405,14,metabolism_per_area_mm2_measurement
62,5,NA,1.08950801226805,14,metabolism_per_area_mm2_measurement
65,5,NA,4.481637873599683,13,metabolism_per_area_mm2_measurement
66,5,NA,3.5872803176611114,14,metabolism_per_area_mm2_measurement
67,9b,NA,5.5270144179856295,14,metabolism_per_area_mm2_measurement
68,9b,NA,7.973100658576099,14,metabolism_per_area_mm2_measurement
69,9b,NA,3.190776629805956,14,metabolism_per_area_mm2_measurement
7,6,NA,1.9637946008090044,14,metabolism_per_area_mm2_measurement
70,9b,NA,2.6504571863143767,14,metabolism_per_area_mm2_measurement
71,9b,NA,2.57264099306322,14,metabolism_per_area_mm2_measurement
72,9b,NA,1.7228991557452853,14,metabolism_per_area_mm2_measurement
73,9b,NA,3.1406265261303097,14,metabolism_per_area_mm2_measurement
74,9b,NA,2.644423120277975,14,metabolism_per_area_mm2_measurement
76,9b,NA,2.908005134017113,13,metabolism_per_area_mm2_measurement
77,9b,NA,2.8385650190326124,14,metabolism_per_area_mm2_measurement
78,1,NA,3.237677360599169,14,metabolism_per_area_mm2_measurement
79,1,NA,5.422855455082584,14,metabolism_per_area_mm2_measurement
8,6,NA,3.864702352238966,14,metabolism_per_area_mm2_measurement
80,1,NA,11.37629721317263,14,metabolism_per_area_mm2_measurement
81,1,NA,7.071545980508142,14,metabolism_per_area_mm2_measurement
82,1,NA,1.2862278178093924,14,metabolism_per_area_mm2_measurement
83,1,NA,2.4685250540880244,14,metabolism_per_area_mm2_measurement
85,1,NA,6.4023360061252195,14,metabolism_per_area_mm2_measurement
88,1,NA,16.384224105497204,13,metabolism_per_area_mm2_measurement
89,3,NA,1.6977146084651484,14,metabolism_per_area_mm2_measurement
90,3,NA,2.9230331618973207,14,metabolism_per_area_mm2_measurement
91,3,NA,3.991417706286271,14,metabolism_per_area_mm2_measurement
93,3,NA,13.948171233891987,14,metabolism_per_area_mm2_measurement
94,3,NA,2.635628883092794,14,metabolism_per_area_mm2_measurement
95,3,NA,12.322667227600911,14,metabolism_per_area_mm2_measurement
96,3,NA,2.792339262371267,14,metabolism_per_area_mm2_measurement
97,3,NA,11.519950968007702,14,metabolism_per_area_mm2_measurement
99,3,NA,2.7743972734002584,13,metabolism_per_area_mm2_measurement
