trace_id,family_id_group,treatment_group,AUC,n_timepoints,metric
49,3,NA,0.006792776581730639,5,metabolism_per_area_mm2_measurement
51,1,NA,0.00728393011084691,5,metabolism_per_area_mm2_measurement
52,9,NA,0.04732120099996437,5,metabolism_per_area_mm2_measurement
53,1,NA,0.028389761405813195,5,metabolism_per_area_mm2_measurement
55,1,NA,0.0936945322601322,5,metabolism_per_area_mm2_measurement
56,5,NA,0.0686209033437188,5,metabolism_per_area_mm2_measurement
57,9,NA,0.005124248782081872,5,metabolism_per_area_mm2_measurement
58,1,NA,0.012470063671795236,5,metabolism_per_area_mm2_measurement
59,5,NA,0.008423016174096696,5,metabolism_per_area_mm2_measurement
60,3,NA,0.06820766461281581,5,metabolism_per_area_mm2_measurement
61,7,NA,0.003313305687662513,5,metabolism_per_area_mm2_measurement
62,7,NA,0.011057791681624575,5,metabolism_per_area_mm2_measurement
63,7,NA,0.07397223692082684,5,metabolism_per_area_mm2_measurement
64,7,NA,0.06743971888759455,5,metabolism_per_area_mm2_measurement
65,9,NA,0.0030843774501971405,5,metabolism_per_area_mm2_measurement
66,9,NA,0.0069272682815897345,5,metabolism_per_area_mm2_measurement
67,7,NA,0.05767803593241476,5,metabolism_per_area_mm2_measurement
68,9,NA,0.04144628252857443,5,metabolism_per_area_mm2_measurement
69,7,NA,0.013330052824643711,5,metabolism_per_area_mm2_measurement
70,9,NA,0.02896396620228463,5,metabolism_per_area_mm2_measurement
72,5,NA,0.031239440680009983,5,metabolism_per_area_mm2_measurement
73,1,NA,0.008190755850444235,5,metabolism_per_area_mm2_measurement
74,9,NA,0.006922714601493515,5,metabolism_per_area_mm2_measurement
75,3,NA,0.06390523810921309,5,metabolism_per_area_mm2_measurement
76,1,NA,0.06661131762913401,5,metabolism_per_area_mm2_measurement
77,1,NA,0.03820568348148011,5,metabolism_per_area_mm2_measurement
78,3,NA,0.004993932627906422,5,metabolism_per_area_mm2_measurement
79,5,NA,0.04569819418559227,5,metabolism_per_area_mm2_measurement
81,5,NA,0.05895452510605738,5,metabolism_per_area_mm2_measurement
83,3,NA,0.008608889820167347,5,metabolism_per_area_mm2_measurement
84,9,NA,0.041351281973744144,5,metabolism_per_area_mm2_measurement
86,3,NA,0.06002924152930874,5,metabolism_per_area_mm2_measurement
87,1,NA,0.041100389918229306,5,metabolism_per_area_mm2_measurement
88,5,NA,0.05005612022722087,5,metabolism_per_area_mm2_measurement
89,5,NA,0.06144212935054833,5,metabolism_per_area_mm2_measurement
90,5,NA,0.02162971106428467,5,metabolism_per_area_mm2_measurement
