imageJ_ID,Area,sample_ID.group
1,1497.761,14
2,680.527,6
3,570.507,18
4,585.502,2
5,337.202,10
6,1678.501,34
7,848.654,26
8,849.49,30
9,1199.943,22
10,455.74,38
11,1028.912,54
12,579.308,42
13,1050.694,58
14,1001.644,46
15,729.337,50
16,1540.816,62
17,1108.121,78
18,729.634,66
19,640.391,74
20,361.721,70
