plate_ID,plate_well,individual_id,familly_id.group,timepoint_count,timepoint_hrs,alive.measurement,date,time,notes
plate-C,C01,21,1,4,43,FALSE,20260513,07:30,
plate-C,C02,22,1,4,43,TRUE,20260513,07:30,
plate-C,C03,23,1,4,43,FALSE,20260513,07:30,
plate-C,C04,24,1,4,43,FALSE,20260513,07:30,
plate-E,A01,25,9b,4,43,FALSE,20260513,07:30,
plate-E,A02,26,9b,4,43,FALSE,20260513,07:30,
plate-E,A03,27,9b,4,43,FALSE,20260513,07:30,
plate-E,A04,28,9b,4,43,FALSE,20260513,07:30,
plate-E,B01,29,9b,4,43,FALSE,20260513,07:30,
plate-E,B02,30,9b,4,43,TRUE,20260513,07:30,
plate-E,B03,31,9b,4,43,FALSE,20260513,07:30,
plate-E,B04,32,9b,4,43,FALSE,20260513,07:30,
plate-E,C01,33,9b,4,43,FALSE,20260513,07:30,
plate-E,C02,34,9b,4,43,TRUE,20260513,07:30,
plate-E,C03,35,9b,4,43,FALSE,20260513,07:30,
plate-E,C04,36,9b,4,43,FALSE,20260513,07:30,
plate-G,A01,37,8,4,43,FALSE,20260513,07:30,
plate-G,A02,38,8,4,43,FALSE,20260513,07:30,
plate-G,A03,39,8,4,43,FALSE,20260513,07:30,
plate-G,A04,40,8,4,43,TRUE,20260513,07:30,
plate-G,B01,41,8,4,43,FALSE,20260513,07:30,
plate-G,B02,42,8,4,43,FALSE,20260513,07:30,
plate-G,B03,43,8,4,43,FALSE,20260513,07:30,
plate-G,B04,44,8,4,43,FALSE,20260513,07:30,
plate-G,C01,45,8,4,43,FALSE,20260513,07:30,
plate-G,C02,46,8,4,43,FALSE,20260513,07:30,
plate-G,C03,47,8,4,43,FALSE,20260513,07:30,
plate-G,C04,48,8,4,43,FALSE,20260513,07:30,
plate-M,A01,49,5,4,43,FALSE,20260513,07:30,
plate-M,A02,50,5,4,43,FALSE,20260513,07:30,
plate-M,A03,51,5,4,43,FALSE,20260513,07:30,
plate-M,A04,52,5,4,43,TRUE,20260513,07:30,
plate-M,B01,53,5,4,43,TRUE,20260513,07:30,
plate-M,B02,54,5,4,43,FALSE,20260513,07:30,
plate-M,B03,55,5,4,43,FALSE,20260513,07:30,
plate-M,B04,56,5,4,43,TRUE,20260513,07:30,
plate-M,C01,57,5,4,43,TRUE,20260513,07:30,
plate-M,C02,58,5,4,43,TRUE,20260513,07:30,
plate-M,C03,59,5,4,43,FALSE,20260513,07:30,
plate-M,C04,60,5,4,43,FALSE,20260513,07:30,
plate-O,A01,61,7,4,43,FALSE,20260513,07:30,
plate-O,A02,62,7,4,43,FALSE,20260513,07:30,
plate-O,A03,63,7,4,43,FALSE,20260513,07:30,
plate-O,A04,64,7,4,43,FALSE,20260513,07:30,
plate-O,B01,65,7,4,43,FALSE,20260513,07:30,
plate-O,B02,66,7,4,43,FALSE,20260513,07:30,
plate-O,B03,67,7,4,43,FALSE,20260513,07:30,
plate-O,B04,68,7,4,43,FALSE,20260513,07:30,
plate-O,C01,69,7,4,43,FALSE,20260513,07:30,
plate-O,C02,70,7,4,43,FALSE,20260513,07:30,
plate-O,C03,71,7,4,43,FALSE,20260513,07:30,
plate-O,C04,72,7,4,43,FALSE,20260513,07:30,
plate-I,A01,73,10,4,43,FALSE,20260513,07:30,
plate-I,A02,74,10,4,43,FALSE,20260513,07:30,
plate-I,A03,75,10,4,43,FALSE,20260513,07:30,
plate-I,A04,76,10,4,43,FALSE,20260513,07:30,
plate-I,B01,77,10,4,43,FALSE,20260513,07:30,
plate-I,B02,78,10,4,43,FALSE,20260513,07:30,
plate-I,B03,79,10,4,43,FALSE,20260513,07:30,
plate-I,B04,80,10,4,43,TRUE,20260513,07:30,
plate-I,C01,81,10,4,43,FALSE,20260513,07:30,
plate-I,C02,82,10,4,43,FALSE,20260513,07:30,
plate-I,C03,83,10,4,43,FALSE,20260513,07:30,
plate-I,C04,84,10,4,43,FALSE,20260513,07:30,
plate-K,A01,85,9,4,43,FALSE,20260513,07:30,
plate-K,A02,86,9,4,43,FALSE,20260513,07:30,
plate-K,A03,87,9,4,43,FALSE,20260513,07:30,
plate-K,A04,88,9,4,43,FALSE,20260513,07:30,
plate-K,B01,89,9,4,43,FALSE,20260513,07:30,
plate-K,B02,90,9,4,43,FALSE,20260513,07:30,
plate-K,B03,91,9,4,43,FALSE,20260513,07:30,
plate-K,B04,92,9,4,43,FALSE,20260513,07:30,
plate-K,C01,93,9,4,43,FALSE,20260513,07:30,
plate-K,C02,94,9,4,43,TRUE,20260513,07:30,
plate-K,C03,95,9,4,43,TRUE,20260513,07:30,
plate-K,C04,96,9,4,43,FALSE,20260513,07:30,
plate-Q,A01,97,6,4,43,FALSE,20260513,07:30,
plate-Q,A02,98,6,4,43,FALSE,20260513,07:30,
plate-Q,A03,99,6,4,43,FALSE,20260513,07:30,
plate-Q,A04,100,6,4,43,FALSE,20260513,07:30,
plate-Q,B01,101,6,4,43,FALSE,20260513,07:30,
plate-Q,B02,102,6,4,43,FALSE,20260513,07:30,
plate-Q,B03,103,6,4,43,FALSE,20260513,07:30,
plate-Q,B04,104,6,4,43,FALSE,20260513,07:30,
plate-Q,C01,105,6,4,43,FALSE,20260513,07:30,
plate-Q,C02,106,6,4,43,FALSE,20260513,07:30,
plate-Q,C03,107,6,4,43,FALSE,20260513,07:30,
plate-Q,C04,108,6,4,43,FALSE,20260513,07:30,
plate-A,A01,1,3,5,45,TRUE,20260513,09:30,
plate-A,A02,2,3,5,45,FALSE,20260513,09:30,
plate-A,A03,3,3,5,45,FALSE,20260513,09:30,
plate-A,A04,4,3,5,45,FALSE,20260513,09:30,
plate-A,B01,5,3,5,45,FALSE,20260513,09:30,
plate-A,B02,6,3,5,45,FALSE,20260513,09:30,
plate-A,B03,7,3,5,45,FALSE,20260513,09:30,
plate-A,B04,8,3,5,45,FALSE,20260513,09:30,
plate-A,C01,9,3,5,45,FALSE,20260513,09:30,
plate-A,C02,10,3,5,45,TRUE,20260513,09:30,
plate-A,C03,11,3,5,45,TRUE,20260513,09:30,
plate-A,C04,12,3,5,45,FALSE,20260513,09:30,
plate-C,A01,13,1,5,45,FALSE,20260513,09:30,
plate-C,A02,14,1,5,45,FALSE,20260513,09:30,
plate-C,A03,15,1,5,45,FALSE,20260513,09:30,
plate-C,A04,16,1,5,45,FALSE,20260513,09:30,
plate-C,B01,17,1,5,45,FALSE,20260513,09:30,
plate-C,B02,18,1,5,45,FALSE,20260513,09:30,
plate-C,B03,19,1,5,45,FALSE,20260513,09:30,
plate-C,B04,20,1,5,45,TRUE,20260513,09:30,
plate-C,C01,21,1,5,45,FALSE,20260513,09:30,
plate-C,C02,22,1,5,45,TRUE,20260513,09:30,
plate-C,C03,23,1,5,45,FALSE,20260513,09:30,
plate-C,C04,24,1,5,45,FALSE,20260513,09:30,
plate-E,A01,25,9b,5,45,FALSE,20260513,09:30,
plate-E,A02,26,9b,5,45,FALSE,20260513,09:30,
plate-E,A03,27,9b,5,45,FALSE,20260513,09:30,
plate-E,A04,28,9b,5,45,FALSE,20260513,09:30,
plate-E,B01,29,9b,5,45,FALSE,20260513,09:30,
plate-E,B02,30,9b,5,45,TRUE,20260513,09:30,
plate-E,B03,31,9b,5,45,FALSE,20260513,09:30,
plate-E,B04,32,9b,5,45,FALSE,20260513,09:30,
plate-E,C01,33,9b,5,45,FALSE,20260513,09:30,
plate-E,C02,34,9b,5,45,TRUE,20260513,09:30,
plate-E,C03,35,9b,5,45,FALSE,20260513,09:30,
plate-E,C04,36,9b,5,45,FALSE,20260513,09:30,
plate-G,A01,37,8,5,45,FALSE,20260513,09:30,
plate-G,A02,38,8,5,45,FALSE,20260513,09:30,
plate-G,A03,39,8,5,45,FALSE,20260513,09:30,
plate-G,A04,40,8,5,45,TRUE,20260513,09:30,
plate-G,B01,41,8,5,45,FALSE,20260513,09:30,
plate-G,B02,42,8,5,45,FALSE,20260513,09:30,
plate-G,B03,43,8,5,45,FALSE,20260513,09:30,
plate-G,B04,44,8,5,45,FALSE,20260513,09:30,
plate-G,C01,45,8,5,45,FALSE,20260513,09:30,
plate-G,C02,46,8,5,45,FALSE,20260513,09:30,
plate-G,C03,47,8,5,45,FALSE,20260513,09:30,
plate-G,C04,48,8,5,45,FALSE,20260513,09:30,
plate-M,A01,49,5,5,45,FALSE,20260513,09:30,
plate-M,A02,50,5,5,45,FALSE,20260513,09:30,
plate-M,A03,51,5,5,45,FALSE,20260513,09:30,
plate-M,A04,52,5,5,45,TRUE,20260513,09:30,
plate-M,B01,53,5,5,45,TRUE,20260513,09:30,
plate-M,B02,54,5,5,45,FALSE,20260513,09:30,
plate-M,B03,55,5,5,45,FALSE,20260513,09:30,
plate-M,B04,56,5,5,45,TRUE,20260513,09:30,
plate-M,C01,57,5,5,45,TRUE,20260513,09:30,
plate-M,C02,58,5,5,45,TRUE,20260513,09:30,
plate-M,C03,59,5,5,45,FALSE,20260513,09:30,
plate-M,C04,60,5,5,45,FALSE,20260513,09:30,
plate-O,A01,61,7,5,45,FALSE,20260513,09:30,
plate-O,A02,62,7,5,45,FALSE,20260513,09:30,
plate-O,A03,63,7,5,45,FALSE,20260513,09:30,
plate-O,A04,64,7,5,45,FALSE,20260513,09:30,
plate-O,B01,65,7,5,45,FALSE,20260513,09:30,
plate-O,B02,66,7,5,45,FALSE,20260513,09:30,
plate-O,B03,67,7,5,45,FALSE,20260513,09:30,
plate-O,B04,68,7,5,45,FALSE,20260513,09:30,
plate-O,C01,69,7,5,45,FALSE,20260513,09:30,
plate-O,C02,70,7,5,45,FALSE,20260513,09:30,
plate-O,C03,71,7,5,45,FALSE,20260513,09:30,
plate-O,C04,72,7,5,45,FALSE,20260513,09:30,
plate-I,A01,73,10,5,45,FALSE,20260513,09:30,
plate-I,A02,74,10,5,45,FALSE,20260513,09:30,
plate-I,A03,75,10,5,45,FALSE,20260513,09:30,
plate-I,A04,76,10,5,45,FALSE,20260513,09:30,
plate-I,B01,77,10,5,45,FALSE,20260513,09:30,
plate-I,B02,78,10,5,45,FALSE,20260513,09:30,
plate-I,B03,79,10,5,45,FALSE,20260513,09:30,
plate-I,B04,80,10,5,45,TRUE,20260513,09:30,
plate-I,C01,81,10,5,45,FALSE,20260513,09:30,
plate-I,C02,82,10,5,45,FALSE,20260513,09:30,
plate-I,C03,83,10,5,45,FALSE,20260513,09:30,
plate-I,C04,84,10,5,45,FALSE,20260513,09:30,
plate-K,A01,85,9,5,45,FALSE,20260513,09:30,
plate-K,A02,86,9,5,45,FALSE,20260513,09:30,
plate-K,A03,87,9,5,45,FALSE,20260513,09:30,
plate-K,A04,88,9,5,45,FALSE,20260513,09:30,
plate-K,B01,89,9,5,45,FALSE,20260513,09:30,
plate-K,B02,90,9,5,45,FALSE,20260513,09:30,
plate-K,B03,91,9,5,45,FALSE,20260513,09:30,
plate-K,B04,92,9,5,45,FALSE,20260513,09:30,
plate-K,C01,93,9,5,45,FALSE,20260513,09:30,
plate-K,C02,94,9,5,45,TRUE,20260513,09:30,
plate-K,C03,95,9,5,45,TRUE,20260513,09:30,
plate-K,C04,96,9,5,45,FALSE,20260513,09:30,
plate-Q,A01,97,6,5,45,FALSE,20260513,09:30,
plate-Q,A02,98,6,5,45,FALSE,20260513,09:30,
plate-Q,A03,99,6,5,45,FALSE,20260513,09:30,
plate-Q,A04,100,6,5,45,FALSE,20260513,09:30,
plate-Q,B01,101,6,5,45,FALSE,20260513,09:30,
plate-Q,B02,102,6,5,45,FALSE,20260513,09:30,
plate-Q,B03,103,6,5,45,FALSE,20260513,09:30,
plate-Q,B04,104,6,5,45,FALSE,20260513,09:30,
plate-Q,C01,105,6,5,45,FALSE,20260513,09:30,
plate-Q,C02,106,6,5,45,FALSE,20260513,09:30,
plate-Q,C03,107,6,5,45,FALSE,20260513,09:30,
plate-Q,C04,108,6,5,45,FALSE,20260513,09:30,
plate-A,A01,1,3,6,46,TRUE,20260513,10:30,
plate-A,A02,2,3,6,46,FALSE,20260513,10:30,
plate-A,A03,3,3,6,46,FALSE,20260513,10:30,
plate-A,A04,4,3,6,46,FALSE,20260513,10:30,
plate-A,B01,5,3,6,46,FALSE,20260513,10:30,
plate-A,B02,6,3,6,46,FALSE,20260513,10:30,
plate-A,B03,7,3,6,46,FALSE,20260513,10:30,
plate-A,B04,8,3,6,46,FALSE,20260513,10:30,
plate-A,C01,9,3,6,46,FALSE,20260513,10:30,
plate-A,C02,10,3,6,46,TRUE,20260513,10:30,
plate-A,C03,11,3,6,46,TRUE,20260513,10:30,
plate-A,C04,12,3,6,46,FALSE,20260513,10:30,
plate-C,A01,13,1,6,46,FALSE,20260513,10:30,
plate-C,A02,14,1,6,46,FALSE,20260513,10:30,
plate-C,A03,15,1,6,46,FALSE,20260513,10:30,
plate-C,A04,16,1,6,46,FALSE,20260513,10:30,
plate-C,B01,17,1,6,46,FALSE,20260513,10:30,
plate-C,B02,18,1,6,46,FALSE,20260513,10:30,
plate-C,B03,19,1,6,46,FALSE,20260513,10:30,
plate-C,B04,20,1,6,46,TRUE,20260513,10:30,
plate-C,C01,21,1,6,46,FALSE,20260513,10:30,
plate-C,C02,22,1,6,46,TRUE,20260513,10:30,
plate-C,C03,23,1,6,46,FALSE,20260513,10:30,
plate-C,C04,24,1,6,46,FALSE,20260513,10:30,
plate-E,A01,25,9b,6,46,FALSE,20260513,10:30,
plate-E,A02,26,9b,6,46,FALSE,20260513,10:30,
plate-E,A03,27,9b,6,46,FALSE,20260513,10:30,
plate-E,A04,28,9b,6,46,FALSE,20260513,10:30,
plate-E,B01,29,9b,6,46,FALSE,20260513,10:30,
plate-E,B02,30,9b,6,46,FALSE,20260513,10:30,
plate-E,B03,31,9b,6,46,FALSE,20260513,10:30,
plate-E,B04,32,9b,6,46,FALSE,20260513,10:30,
plate-E,C01,33,9b,6,46,FALSE,20260513,10:30,
plate-E,C02,34,9b,6,46,FALSE,20260513,10:30,
plate-E,C03,35,9b,6,46,FALSE,20260513,10:30,
plate-E,C04,36,9b,6,46,FALSE,20260513,10:30,
plate-G,A01,37,8,6,46,FALSE,20260513,10:30,
plate-G,A02,38,8,6,46,FALSE,20260513,10:30,
plate-G,A03,39,8,6,46,FALSE,20260513,10:30,
plate-G,A04,40,8,6,46,TRUE,20260513,10:30,
plate-G,B01,41,8,6,46,FALSE,20260513,10:30,
plate-G,B02,42,8,6,46,FALSE,20260513,10:30,
plate-G,B03,43,8,6,46,FALSE,20260513,10:30,
plate-G,B04,44,8,6,46,FALSE,20260513,10:30,
plate-G,C01,45,8,6,46,FALSE,20260513,10:30,
plate-G,C02,46,8,6,46,FALSE,20260513,10:30,
plate-G,C03,47,8,6,46,FALSE,20260513,10:30,
plate-G,C04,48,8,6,46,FALSE,20260513,10:30,
plate-M,A01,49,5,6,46,FALSE,20260513,10:30,
plate-M,A02,50,5,6,46,FALSE,20260513,10:30,
plate-M,A03,51,5,6,46,FALSE,20260513,10:30,
plate-M,A04,52,5,6,46,FALSE,20260513,10:30,
plate-M,B01,53,5,6,46,TRUE,20260513,10:30,
plate-M,B02,54,5,6,46,FALSE,20260513,10:30,
plate-M,B03,55,5,6,46,FALSE,20260513,10:30,
plate-M,B04,56,5,6,46,FALSE,20260513,10:30,
plate-M,C01,57,5,6,46,TRUE,20260513,10:30,
plate-M,C02,58,5,6,46,TRUE,20260513,10:30,
plate-M,C03,59,5,6,46,FALSE,20260513,10:30,
plate-M,C04,60,5,6,46,FALSE,20260513,10:30,
plate-O,A01,61,7,6,46,FALSE,20260513,10:30,
plate-O,A02,62,7,6,46,FALSE,20260513,10:30,
plate-O,A03,63,7,6,46,FALSE,20260513,10:30,
plate-O,A04,64,7,6,46,FALSE,20260513,10:30,
plate-O,B01,65,7,6,46,FALSE,20260513,10:30,
plate-O,B02,66,7,6,46,FALSE,20260513,10:30,
plate-O,B03,67,7,6,46,FALSE,20260513,10:30,
plate-O,B04,68,7,6,46,FALSE,20260513,10:30,
plate-O,C01,69,7,6,46,FALSE,20260513,10:30,
plate-O,C02,70,7,6,46,FALSE,20260513,10:30,
plate-O,C03,71,7,6,46,FALSE,20260513,10:30,
plate-O,C04,72,7,6,46,FALSE,20260513,10:30,
plate-I,A01,73,10,6,46,FALSE,20260513,10:30,
plate-I,A02,74,10,6,46,FALSE,20260513,10:30,
plate-I,A03,75,10,6,46,FALSE,20260513,10:30,
plate-I,A04,76,10,6,46,FALSE,20260513,10:30,
plate-I,B01,77,10,6,46,FALSE,20260513,10:30,
plate-I,B02,78,10,6,46,FALSE,20260513,10:30,
plate-I,B03,79,10,6,46,FALSE,20260513,10:30,
plate-I,B04,80,10,6,46,TRUE,20260513,10:30,
plate-I,C01,81,10,6,46,FALSE,20260513,10:30,
plate-I,C02,82,10,6,46,FALSE,20260513,10:30,
plate-I,C03,83,10,6,46,FALSE,20260513,10:30,
plate-I,C04,84,10,6,46,FALSE,20260513,10:30,
plate-K,A01,85,9,6,46,FALSE,20260513,10:30,
plate-K,A02,86,9,6,46,FALSE,20260513,10:30,
plate-K,A03,87,9,6,46,FALSE,20260513,10:30,
plate-K,A04,88,9,6,46,FALSE,20260513,10:30,
plate-K,B01,89,9,6,46,FALSE,20260513,10:30,
plate-K,B02,90,9,6,46,FALSE,20260513,10:30,
plate-K,B03,91,9,6,46,FALSE,20260513,10:30,
plate-K,B04,92,9,6,46,FALSE,20260513,10:30,
plate-K,C01,93,9,6,46,FALSE,20260513,10:30,
plate-K,C02,94,9,6,46,TRUE,20260513,10:30,
plate-K,C03,95,9,6,46,TRUE,20260513,10:30,
plate-K,C04,96,9,6,46,FALSE,20260513,10:30,
plate-Q,A01,97,6,6,46,FALSE,20260513,10:30,
plate-Q,A02,98,6,6,46,FALSE,20260513,10:30,
plate-Q,A03,99,6,6,46,FALSE,20260513,10:30,
plate-Q,A04,100,6,6,46,FALSE,20260513,10:30,
plate-Q,B01,101,6,6,46,FALSE,20260513,10:30,
plate-Q,B02,102,6,6,46,FALSE,20260513,10:30,
plate-Q,B03,103,6,6,46,FALSE,20260513,10:30,
plate-Q,B04,104,6,6,46,FALSE,20260513,10:30,
plate-Q,C01,105,6,6,46,FALSE,20260513,10:30,
plate-Q,C02,106,6,6,46,FALSE,20260513,10:30,
plate-Q,C03,107,6,6,46,FALSE,20260513,10:30,
plate-Q,C04,108,6,6,46,FALSE,20260513,10:30,
plate-A,A01,1,3,7,47,TRUE,20260513,11:30,
plate-A,A02,2,3,7,47,FALSE,20260513,11:30,
plate-A,A03,3,3,7,47,FALSE,20260513,11:30,
plate-A,A04,4,3,7,47,FALSE,20260513,11:30,
plate-A,B01,5,3,7,47,FALSE,20260513,11:30,
plate-A,B02,6,3,7,47,FALSE,20260513,11:30,
plate-A,B03,7,3,7,47,FALSE,20260513,11:30,
plate-A,B04,8,3,7,47,FALSE,20260513,11:30,
plate-A,C01,9,3,7,47,FALSE,20260513,11:30,
plate-A,C02,10,3,7,47,TRUE,20260513,11:30,
plate-A,C03,11,3,7,47,TRUE,20260513,11:30,
plate-A,C04,12,3,7,47,FALSE,20260513,11:30,
plate-C,A01,13,1,7,47,FALSE,20260513,11:30,
plate-C,A02,14,1,7,47,FALSE,20260513,11:30,
plate-C,A03,15,1,7,47,FALSE,20260513,11:30,
plate-C,A04,16,1,7,47,FALSE,20260513,11:30,
plate-C,B01,17,1,7,47,FALSE,20260513,11:30,
plate-C,B02,18,1,7,47,FALSE,20260513,11:30,
plate-C,B03,19,1,7,47,FALSE,20260513,11:30,
plate-C,B04,20,1,7,47,TRUE,20260513,11:30,
plate-C,C01,21,1,7,47,FALSE,20260513,11:30,
plate-C,C02,22,1,7,47,TRUE,20260513,11:30,
plate-C,C03,23,1,7,47,FALSE,20260513,11:30,
plate-C,C04,24,1,7,47,FALSE,20260513,11:30,
plate-E,A01,25,9b,7,47,FALSE,20260513,11:30,
plate-E,A02,26,9b,7,47,FALSE,20260513,11:30,
plate-E,A03,27,9b,7,47,FALSE,20260513,11:30,
plate-E,A04,28,9b,7,47,FALSE,20260513,11:30,
plate-E,B01,29,9b,7,47,FALSE,20260513,11:30,
plate-E,B02,30,9b,7,47,FALSE,20260513,11:30,
plate-E,B03,31,9b,7,47,FALSE,20260513,11:30,
plate-E,B04,32,9b,7,47,FALSE,20260513,11:30,
plate-E,C01,33,9b,7,47,FALSE,20260513,11:30,
plate-E,C02,34,9b,7,47,FALSE,20260513,11:30,
plate-E,C03,35,9b,7,47,FALSE,20260513,11:30,
plate-E,C04,36,9b,7,47,FALSE,20260513,11:30,
plate-G,A01,37,8,7,47,FALSE,20260513,11:30,
plate-G,A02,38,8,7,47,FALSE,20260513,11:30,
plate-G,A03,39,8,7,47,FALSE,20260513,11:30,
plate-G,A04,40,8,7,47,TRUE,20260513,11:30,
plate-G,B01,41,8,7,47,FALSE,20260513,11:30,
plate-G,B02,42,8,7,47,FALSE,20260513,11:30,
plate-G,B03,43,8,7,47,FALSE,20260513,11:30,
plate-G,B04,44,8,7,47,FALSE,20260513,11:30,
plate-G,C01,45,8,7,47,FALSE,20260513,11:30,
plate-G,C02,46,8,7,47,FALSE,20260513,11:30,
plate-G,C03,47,8,7,47,FALSE,20260513,11:30,
plate-G,C04,48,8,7,47,FALSE,20260513,11:30,
plate-M,A01,49,5,7,47,FALSE,20260513,11:30,
plate-M,A02,50,5,7,47,FALSE,20260513,11:30,
plate-M,A03,51,5,7,47,FALSE,20260513,11:30,
plate-M,A04,52,5,7,47,FALSE,20260513,11:30,
plate-M,B01,53,5,7,47,TRUE,20260513,11:30,
plate-M,B02,54,5,7,47,FALSE,20260513,11:30,
plate-M,B03,55,5,7,47,FALSE,20260513,11:30,
plate-M,B04,56,5,7,47,FALSE,20260513,11:30,
plate-M,C01,57,5,7,47,TRUE,20260513,11:30,
plate-M,C02,58,5,7,47,TRUE,20260513,11:30,
plate-M,C03,59,5,7,47,FALSE,20260513,11:30,
plate-M,C04,60,5,7,47,FALSE,20260513,11:30,
plate-O,A01,61,7,7,47,FALSE,20260513,11:30,
plate-O,A02,62,7,7,47,FALSE,20260513,11:30,
plate-O,A03,63,7,7,47,FALSE,20260513,11:30,
plate-O,A04,64,7,7,47,FALSE,20260513,11:30,
plate-O,B01,65,7,7,47,FALSE,20260513,11:30,
plate-O,B02,66,7,7,47,FALSE,20260513,11:30,
plate-O,B03,67,7,7,47,FALSE,20260513,11:30,
plate-O,B04,68,7,7,47,FALSE,20260513,11:30,
plate-O,C01,69,7,7,47,FALSE,20260513,11:30,
plate-O,C02,70,7,7,47,FALSE,20260513,11:30,
plate-O,C03,71,7,7,47,FALSE,20260513,11:30,
plate-O,C04,72,7,7,47,FALSE,20260513,11:30,
plate-I,A01,73,10,7,47,FALSE,20260513,11:30,
plate-I,A02,74,10,7,47,FALSE,20260513,11:30,
plate-I,A03,75,10,7,47,FALSE,20260513,11:30,
plate-I,A04,76,10,7,47,FALSE,20260513,11:30,
plate-I,B01,77,10,7,47,FALSE,20260513,11:30,
plate-I,B02,78,10,7,47,FALSE,20260513,11:30,
plate-I,B03,79,10,7,47,FALSE,20260513,11:30,
plate-I,B04,80,10,7,47,TRUE,20260513,11:30,
plate-I,C01,81,10,7,47,FALSE,20260513,11:30,
plate-I,C02,82,10,7,47,FALSE,20260513,11:30,
plate-I,C03,83,10,7,47,FALSE,20260513,11:30,
plate-I,C04,84,10,7,47,FALSE,20260513,11:30,
plate-K,A01,85,9,7,47,FALSE,20260513,11:30,
plate-K,A02,86,9,7,47,FALSE,20260513,11:30,
plate-K,A03,87,9,7,47,FALSE,20260513,11:30,
plate-K,A04,88,9,7,47,FALSE,20260513,11:30,
plate-K,B01,89,9,7,47,FALSE,20260513,11:30,
plate-K,B02,90,9,7,47,FALSE,20260513,11:30,
plate-K,B03,91,9,7,47,FALSE,20260513,11:30,
plate-K,B04,92,9,7,47,FALSE,20260513,11:30,
plate-K,C01,93,9,7,47,FALSE,20260513,11:30,
plate-K,C02,94,9,7,47,TRUE,20260513,11:30,
plate-K,C03,95,9,7,47,TRUE,20260513,11:30,
plate-K,C04,96,9,7,47,FALSE,20260513,11:30,
plate-Q,A01,97,6,7,47,FALSE,20260513,11:30,
plate-Q,A02,98,6,7,47,FALSE,20260513,11:30,
plate-Q,A03,99,6,7,47,FALSE,20260513,11:30,
plate-Q,A04,100,6,7,47,FALSE,20260513,11:30,
plate-Q,B01,101,6,7,47,FALSE,20260513,11:30,
plate-Q,B02,102,6,7,47,FALSE,20260513,11:30,
plate-Q,B03,103,6,7,47,FALSE,20260513,11:30,
plate-Q,B04,104,6,7,47,FALSE,20260513,11:30,
plate-Q,C01,105,6,7,47,FALSE,20260513,11:30,
plate-Q,C02,106,6,7,47,FALSE,20260513,11:30,
plate-Q,C03,107,6,7,47,FALSE,20260513,11:30,
plate-Q,C04,108,6,7,47,FALSE,20260513,11:30,
plate-A,A01,1,3,8,48,FALSE,20260513,12:30,
plate-A,A02,2,3,8,48,FALSE,20260513,12:30,
plate-A,A03,3,3,8,48,FALSE,20260513,12:30,
plate-A,A04,4,3,8,48,FALSE,20260513,12:30,
plate-A,B01,5,3,8,48,FALSE,20260513,12:30,
plate-A,B02,6,3,8,48,FALSE,20260513,12:30,
plate-A,B03,7,3,8,48,FALSE,20260513,12:30,
plate-A,B04,8,3,8,48,FALSE,20260513,12:30,
plate-A,C01,9,3,8,48,FALSE,20260513,12:30,
plate-A,C02,10,3,8,48,FALSE,20260513,12:30,
plate-A,C03,11,3,8,48,TRUE,20260513,12:30,
plate-A,C04,12,3,8,48,FALSE,20260513,12:30,
plate-C,A01,13,1,8,48,FALSE,20260513,12:30,
plate-C,A02,14,1,8,48,FALSE,20260513,12:30,
plate-C,A03,15,1,8,48,FALSE,20260513,12:30,
plate-C,A04,16,1,8,48,FALSE,20260513,12:30,
plate-C,B01,17,1,8,48,FALSE,20260513,12:30,
plate-C,B02,18,1,8,48,FALSE,20260513,12:30,
plate-C,B03,19,1,8,48,FALSE,20260513,12:30,
plate-C,B04,20,1,8,48,TRUE,20260513,12:30,
plate-C,C01,21,1,8,48,FALSE,20260513,12:30,
plate-C,C02,22,1,8,48,FALSE,20260513,12:30,
plate-C,C03,23,1,8,48,FALSE,20260513,12:30,
plate-C,C04,24,1,8,48,FALSE,20260513,12:30,
plate-E,A01,25,9b,8,48,FALSE,20260513,12:30,
plate-E,A02,26,9b,8,48,FALSE,20260513,12:30,
plate-E,A03,27,9b,8,48,FALSE,20260513,12:30,
plate-E,A04,28,9b,8,48,FALSE,20260513,12:30,
plate-E,B01,29,9b,8,48,FALSE,20260513,12:30,
plate-E,B02,30,9b,8,48,FALSE,20260513,12:30,
plate-E,B03,31,9b,8,48,FALSE,20260513,12:30,
plate-E,B04,32,9b,8,48,FALSE,20260513,12:30,
plate-E,C01,33,9b,8,48,FALSE,20260513,12:30,
plate-E,C02,34,9b,8,48,FALSE,20260513,12:30,
plate-E,C03,35,9b,8,48,FALSE,20260513,12:30,
plate-E,C04,36,9b,8,48,FALSE,20260513,12:30,
plate-G,A01,37,8,8,48,FALSE,20260513,12:30,
plate-G,A02,38,8,8,48,FALSE,20260513,12:30,
plate-G,A03,39,8,8,48,FALSE,20260513,12:30,
plate-G,A04,40,8,8,48,TRUE,20260513,12:30,
plate-G,B01,41,8,8,48,FALSE,20260513,12:30,
plate-G,B02,42,8,8,48,FALSE,20260513,12:30,
plate-G,B03,43,8,8,48,FALSE,20260513,12:30,
plate-G,B04,44,8,8,48,FALSE,20260513,12:30,
plate-G,C01,45,8,8,48,FALSE,20260513,12:30,
plate-G,C02,46,8,8,48,FALSE,20260513,12:30,
plate-G,C03,47,8,8,48,FALSE,20260513,12:30,
plate-G,C04,48,8,8,48,FALSE,20260513,12:30,
plate-M,A01,49,5,8,48,FALSE,20260513,12:30,
