"sample_id","n_all","mean_all","sd_all","cv_all","n_usable","mean_usable","sd_usable","cv_usable","excluded_wells","fails_cv_all","fails_cv_usable"
"F05_01_ambient",3,7.73333333333333,0.381881307912984,4.93812036094376,3,7.73333333333333,0.381881307912984,4.93812036094376,"-",FALSE,FALSE
"F05_02_ambient",3,7.8,2.3659036328642,30.3320978572333,2,9.12500000000001,0.813172798364527,8.91148272180303,"A6",TRUE,FALSE
"F05_03_ambient",3,8,0.435889894354073,5.44862367942591,3,8,0.435889894354073,5.44862367942591,"-",FALSE,FALSE
"F05_04_ambient",3,6.31666666666667,3.56732859901262,56.474859087271,2,8.375,0.176776695296636,2.1107665110046,"A12",TRUE,FALSE
"F05_05_ambient",3,13.8666666666667,9.5469017661927,68.8478492754281,2,19.25,2.89913780286486,15.0604561187785,"B3",TRUE,TRUE
"F05_06_ambient",3,6.33333333333333,2.33041484146779,36.7960238126493,2,7.45,1.83847763108501,24.6775520951009,"B5",TRUE,TRUE
"F05_07_ambient",3,8.91666666666666,0.583809329604563,6.54739435070538,3,8.91666666666666,0.583809329604563,6.54739435070538,"-",FALSE,FALSE
"F05_08_ambient",3,7.01666666666667,0.557524289455932,7.94571433903941,3,7.01666666666667,0.557524289455932,7.94571433903941,"-",FALSE,FALSE
