metric,family_id_group,treatment_group,n,mean,sd,se,median
metabolism_per_area_mm2_measurement,1,NA,11,2.2961188947198465,1.1020462635765167,0.33227945071785603,2.092514811542004
metabolism_per_area_mm2_measurement,10,NA,11,1.9299018668817314,1.40718677142723,0.4242827755250662,1.4176956057695063
metabolism_per_area_mm2_measurement,3,NA,11,1.9989975249402039,1.245349506916485,0.3754870042996443,1.8424496418881224
metabolism_per_area_mm2_measurement,5,NA,11,1.190934298261461,0.8030711004176466,0.24213504727846888,0.8603864372468191
metabolism_per_area_mm2_measurement,6,NA,11,1.9247785363857428,0.5959850443081162,0.17969625205757814,1.8823534192111793
metabolism_per_area_mm2_measurement,7,NA,11,1.4375406304981877,0.9969131990131453,0.3005806390617731,1.0451883476411685
metabolism_per_area_mm2_measurement,8,NA,11,2.168354171492848,1.3218034696088063,0.39853874138930434,1.7550581733459225
metabolism_per_area_mm2_measurement,9,NA,11,0.833205350780515,0.5455315860590916,0.16448396202231666,0.5722054049991565
metabolism_per_area_mm2_measurement,9b,NA,11,0.728703909032517,0.4561981377753833,0.13754891391452767,0.7276121670816158
