experiment,value_metric,feature,family_id_group,n,mean,sd,se,median,iqr
01.00-resazurin-20260415-36C,corrected_fc,time_to_min_slope,8,10,2.65,1.5465014279549394,0.4890466917040403,2,2.125
01.00-resazurin-20260415-36C,corrected_fc,time_to_min_slope,9,20,3.875,1.708146117255411,0.38195308336854256,4,3.5
01.00-resazurin-20260415-36C,corrected_fc,time_to_peak,1,20,6.5,0.8885233166386386,0.19867985355975656,7,0.5
01.00-resazurin-20260415-36C,corrected_fc,time_to_peak,10,10,6,1.0540925533894598,0.3333333333333333,6,2
01.00-resazurin-20260415-36C,corrected_fc,time_to_peak,2,10,7,0,0,7,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_peak,3,20,6.9,0.44721359549995787,0.09999999999999998,7,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_peak,5,20,6.7,0.7326950970650465,0.16383560438182507,7,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_peak,6,3,6.333333333333333,1.1547005383792517,0.6666666666666667,7,1
01.00-resazurin-20260415-36C,corrected_fc,time_to_peak,7,13,6.538461538461538,0.8770580193070292,0.24325212770525995,7,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_peak,8,10,7,0,0,7,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_peak,9,20,6.6,0.8207826816681232,0.18353258709644937,7,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_trough,1,20,1,0,0,1,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_trough,10,10,1,0,0,1,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_trough,2,10,1.1,0.31622776601683794,0.09999999999999999,1,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_trough,3,20,1,0,0,1,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_trough,5,20,1,0,0,1,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_trough,6,3,1,0,0,1,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_trough,7,13,1,0,0,1,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_trough,8,10,1,0,0,1,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_trough,9,20,1,0,0,1,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_vmax,1,20,3.375,1.6770509831248424,0.375,2.5,2
01.00-resazurin-20260415-36C,corrected_fc,time_to_vmax,10,10,2.25,0.7905694150420949,0.25,2.5,1
01.00-resazurin-20260415-36C,corrected_fc,time_to_vmax,2,10,3.35,1.4729034063523803,0.46577295374940403,2.5,1.125
01.00-resazurin-20260415-36C,corrected_fc,time_to_vmax,3,20,3.8,1.688973528196155,0.37766596212442605,2.5,3.5
01.00-resazurin-20260415-36C,corrected_fc,time_to_vmax,5,20,3.275,1.3521425493209696,0.302348265555155,2.5,1.5
01.00-resazurin-20260415-36C,corrected_fc,time_to_vmax,6,3,4.166666666666667,1.755942292142123,1.0137937550497034,4,1.75
01.00-resazurin-20260415-36C,corrected_fc,time_to_vmax,7,13,3.6153846153846154,2.001601922563589,0.5551444896054094,2.5,3.5
01.00-resazurin-20260415-36C,corrected_fc,time_to_vmax,8,10,3.6,1.7606816861659007,0.5567764362830021,2.5,3
01.00-resazurin-20260415-36C,corrected_fc,time_to_vmax,9,20,3.85,1.8644880770532388,0.4169122083528908,2.5,3.5
01.00-resazurin-20260415-36C,corrected_fc,trough_value,1,20,-0.019823788546255577,0.03522779669492402,0.007877174810739252,-0.0396475770925111,0.019823788546255522
01.00-resazurin-20260415-36C,corrected_fc,trough_value,10,10,-0.007929515418502262,0.040947841545805316,0.012948844455241477,-0.0396475770925111,0.07929515418502209
01.00-resazurin-20260415-36C,corrected_fc,trough_value,2,10,0.0376085392673385,0.006448003762781268,0.002039037825172485,0.03964757709251099,0
01.00-resazurin-20260415-36C,corrected_fc,trough_value,3,20,-0.015859030837004472,0.037281595716604825,0.008336418233199337,-0.0396475770925111,0.07929515418502209
01.00-resazurin-20260415-36C,corrected_fc,trough_value,5,20,-0.0396475770925111,0,0,-0.0396475770925111,0
01.00-resazurin-20260415-36C,corrected_fc,trough_value,6,3,0.03964757709251099,0,0,0.03964757709251099,0
01.00-resazurin-20260415-36C,corrected_fc,trough_value,7,13,-0.0396475770925111,0,0,-0.0396475770925111,0
01.00-resazurin-20260415-36C,corrected_fc,trough_value,8,10,0.03964757709251099,0,0,0.03964757709251099,0
01.00-resazurin-20260415-36C,corrected_fc,trough_value,9,20,-0.0396475770925111,0,0,-0.0396475770925111,0
01.00-resazurin-20260415-36C,corrected_fc,vmax,1,20,2.958302822743392,2.7136738129392817,0.6067959114493282,1.5657222499384678,4.202339503003658
01.00-resazurin-20260415-36C,corrected_fc,vmax,10,10,1.9926942807841883,1.9741783398440567,0.6242900061277159,0.985527618635712,3.4433778230589134
