experiment,trace_id,family_id_group,treatment_group,round_group,cup_id_group,sample_id_group,value_metric,baseline_value,final_value,peak_value,trough_value,time_to_peak,time_to_trough,auc_total,auc_early,auc_late,delta_auc_late_minus_early,late_early_auc_ratio,initial_slope,vmax,time_to_vmax,min_slope,time_to_min_slope,inflection_time,metabolic_scope,final_delta,depression_abs,metabolic_depression_index,resilience_ratio,stability_cv,trajectory_class,n_timepoints
01.00-resazurin-20260415-36C,120,9,NA,NA,NA,120,corrected_fc,-0.0396475770925111,17.644958394517868,17.644958394517868,-0.0396475770925111,7,1,34.517924008810574,2.364161160058737,32.15376284875184,29.789601688693104,13.600495343537826,0.220001223690651,6.297093734703868,6,0.220001223690651,1.5,6,17.68460597161038,17.68460597161038,0,0,1,1.323027615944309,monotonic_increase,5
01.00-resazurin-20260415-36C,13,5,NA,NA,NA,13,corrected_fc,-0.0396475770925111,3.972404497337103,3.972404497337103,-0.0396475770925111,7,1,9.346002367019528,0.19777434413833916,9.148228022881188,8.950453678742848,46.255888561977414,0.09435860345847868,1.049625221908081,4,0.09435860345847868,1.5,4,4.012052074429614,4.012052074429614,0,0,1,1.3216993635084096,monotonic_increase,5
01.00-resazurin-20260415-36C,130,8,NA,NA,NA,130,corrected_fc,0.03964757709251099,10.434486079651858,10.434486079651858,0.03964757709251099,7,1,24.197341371048772,1.357629587353677,22.839711783695094,21.482082196341416,16.82322777615269,0.2210050711325925,2.6545131891062796,6,0.2210050711325925,1.5,2.5,10.394838502559347,10.394838502559347,0,0,1,1.2014773277598934,monotonic_increase,5
01.00-resazurin-20260415-36C,131,8,NA,NA,NA,131,corrected_fc,0.03964757709251099,10.13275446909087,10.13275446909087,0.03964757709251099,7,1,27.465746956801564,1.5501930780412565,25.915553878760306,24.36536080071905,16.717629723586338,0.1456762724841599,2.50476703025999,2.5,0.1456762724841599,1.5,2.5,10.093106891998358,10.093106891998358,0,0,1,1.112394802884069,monotonic_increase,5
01.00-resazurin-20260415-36C,132,8,NA,NA,NA,132,corrected_fc,0.03964757709251099,23.67867874909968,23.67867874909968,0.03964757709251099,7,1,66.64300877148904,5.835090422829323,60.80791834865971,54.97282792583039,10.421075586207476,0.26912112024924195,10.704227176540876,2.5,0.26912112024924195,1.5,2.5,23.639031172007172,23.639031172007172,0,0,1,1.026318074600806,monotonic_increase,5
01.00-resazurin-20260415-36C,133,8,NA,NA,NA,133,corrected_fc,0.03964757709251099,8.143580358965655,8.143580358965655,0.03964757709251099,7,1,21.56156012564044,1.9871944155432077,19.574365710097233,17.587171294554025,9.850251971821539,1.1229190494813768,1.6504903371482966,4,0.4470413742722419,2.5,4,8.103932781873144,8.103932781873144,0,0,1,1.0455534556939476,monotonic_increase,5
01.00-resazurin-20260415-36C,14,5,NA,NA,NA,14,corrected_fc,-0.0396475770925111,5.378269594163727,5.378269594163727,-0.0396475770925111,7,1,12.04892500482651,0.3185519303110612,11.730373074515448,11.411821144204387,36.82405271586618,0.1653918832745378,1.2690787510749952,4,0.1653918832745378,1.5,4,5.417917171256238,5.417917171256238,0,0,1,1.3314427689351345,monotonic_increase,5
01.00-resazurin-20260415-36C,141,6,NA,NA,NA,141,corrected_fc,0.03964757709251099,5.854545627539224,5.854545627539224,0.03964757709251099,7,1,18.910423307104594,2.5391804074176267,16.37124289968697,13.832062492269342,6.447451646941738,1.0310900942902541,1.8265002235944474,2.5,0.4562458968040266,4,4,5.814898050446713,5.814898050446713,0,0,1,0.8369095945921645,monotonic_increase,5
01.00-resazurin-20260415-36C,142,6,NA,NA,NA,142,corrected_fc,0.03964757709251099,1.006979316884297,1.3903449161415224,0.03964757709251099,5,1,4.665510855178681,0.4074055233993797,4.258105331779301,3.8506998083799218,10.451761420046042,0.1127160664546335,0.4599543667647815,4,-0.19168279962861268,6,6,1.3506973390490113,0.9673317397917861,0.38336559925722535,0.2838279073882995,0.724265831588654,0.9389810055041123,rise_then_depress,5
01.00-resazurin-20260415-36C,143,6,NA,NA,NA,143,corrected_fc,0.03964757709251099,6.259377001569475,6.259377001569475,0.03964757709251099,7,1,11.750547360495192,0.9622045011172119,10.78834285937798,9.826138358260769,11.212110156262705,0.3877219144660607,2.2549526468388037,6,0.35972463293354906,4,6,6.219729424476964,6.219729424476964,0,0,1,1.325797694249027,monotonic_increase,5
01.00-resazurin-20260415-36C,144,10,NA,NA,NA,144,corrected_fc,-0.0396475770925111,10.38590308370044,10.621941603447112,-0.0396475770925111,5,1,51.23728925476436,9.86632655028485,41.37096270447951,31.50463615419466,4.193147519862404,5.055209708981193,5.055209708981193,1.5,-0.1180192598733365,6,4,10.661589180539623,10.42555066079295,0.236038519746673,0.02213914977867551,0.9777782133851995,0.6470189520552299,rise_then_depress,5
01.00-resazurin-20260415-36C,145,10,NA,NA,NA,145,corrected_fc,0.03964757709251099,13.587523245716644,13.587523245716644,0.03964757709251099,7,1,50.752878503709404,9.036056336911223,41.71682216679818,32.68076582988696,4.616706737029725,4.647357422966966,4.647357422966966,1.5,0.538483407812147,4,4,13.547875668624133,13.547875668624133,0,0,1,0.7039608549617762,monotonic_increase,5
