imageJ_ID,Area,sample_ID.group
1,991.723,119
2,645.095,112
3,1345.579,47
4,998.979,45
5,501.29,102
6,760.253,15
7,849.557,73
8,609.863,55
9,250.9,110
10,885.918,46
11,738.807,76
12,692.959,117
13,1121.043,87
14,777.479,114
15,790.648,77
16,969.148,28
17,732.868,44
18,946.6,58
19,643.295,51
20,704.945,53
