"sample_id","n_all","mean_all","sd_all","cv_all","n_usable","mean_usable","sd_usable","cv_usable","excluded_wells","fails_cv_all","fails_cv_usable"
"F05_01_ambient",3,7.6,0.350000000000002,4.60526315789476,3,7.6,0.350000000000002,4.60526315789476,"-",FALSE,FALSE
"F05_02_ambient",3,8.5,0.350000000000002,4.11764705882356,3,8.5,0.350000000000002,4.11764705882356,"-",FALSE,FALSE
"F05_03_ambient",3,13.4833333333333,0.292973263854115,2.17285486171161,3,13.4833333333333,0.292973263854115,2.17285486171161,"-",FALSE,FALSE
"F05_04_ambient",3,10.1833333333333,0.256580071972344,2.5196079080754,3,10.1833333333333,0.256580071972344,2.5196079080754,"-",FALSE,FALSE
"F05_05_ambient",3,5.61666666666667,0.104083299973304,1.85311513305585,3,5.61666666666667,0.104083299973304,1.85311513305585,"-",FALSE,FALSE
"F05_06_ambient",3,13.6166666666667,0.256580071972344,1.8843089740931,3,13.6166666666667,0.256580071972344,1.8843089740931,"-",FALSE,FALSE
"F05_07_ambient",3,11.3,0.150000000000001,1.32743362831859,3,11.3,0.150000000000001,1.32743362831859,"-",FALSE,FALSE
"F05_08_ambient",3,14.7333333333333,0.115470053837921,0.783733397089959,3,14.7333333333333,0.115470053837921,0.783733397089959,"-",FALSE,FALSE
