imageJ_ID,Area,sample_ID.group
1,843.686,103
2,873.793,72
3,903.736,20
4,549.088,48
5,564.825,81
6,680.828,29
7,562.694,14
8,689.598,113
9,610.833,90
10,480.705,13
11,902.643,41
12,1211.475,106
13,1000.342,109
14,653.808,89
15,899.392,79
16,793.962,59
17,756.533,56
18,646.568,27
19,875.35,26
20,492.453,88
