imageJ_ID,Area,sample_ID.group
1,1365.595,173
2,1011.413,172
3,1380.424,174
4,683.893,161
5,944.759,175
7,1254.109,132
8,1724.27,133
9,1537.217,160
10,611.468,130
11,756.738,131
