trace_id,family_id_group,treatment_group,AUC,n_timepoints,metric
1_01,1,NA,0.002304978092284858,4,metabolism_per_area_mm2_measurement
1_02,2,NA,0.0018038388216502868,4,metabolism_per_area_mm2_measurement
1_03,3,NA,0.0027465857625326683,4,metabolism_per_area_mm2_measurement
1_04,5,NA,0.006603643315316183,4,metabolism_per_area_mm2_measurement
1_05,7,NA,0.003409220805887374,4,metabolism_per_area_mm2_measurement
1_06,6,NA,0.010739261239940442,4,metabolism_per_area_mm2_measurement
1_07,8,NA,0.002558470864536451,4,metabolism_per_area_mm2_measurement
1_08,9,NA,0.003083685194706515,4,metabolism_per_area_mm2_measurement
1_09,10,NA,0.002120432205562084,4,metabolism_per_area_mm2_measurement
1_11,1,NA,0.0013196085128241277,4,metabolism_per_area_mm2_measurement
1_12,2,NA,0.0011207350266491814,4,metabolism_per_area_mm2_measurement
1_13,3,NA,0.004318512976280781,4,metabolism_per_area_mm2_measurement
1_14,5,NA,0.007909183615486117,4,metabolism_per_area_mm2_measurement
1_15,7,NA,0.005236088345772261,4,metabolism_per_area_mm2_measurement
1_16,6,NA,0.002086455941111572,4,metabolism_per_area_mm2_measurement
1_17,8,NA,0.0023547373256666898,4,metabolism_per_area_mm2_measurement
1_18,9,NA,0.0026392159793083465,4,metabolism_per_area_mm2_measurement
1_19,10,NA,0.003799674454070018,4,metabolism_per_area_mm2_measurement
1_21,1,NA,0.0023153272158703444,4,metabolism_per_area_mm2_measurement
1_22,2,NA,0.006572388479449875,4,metabolism_per_area_mm2_measurement
1_23,3,NA,0.005242961321646142,4,metabolism_per_area_mm2_measurement
1_24,5,NA,0.0014001706525876294,4,metabolism_per_area_mm2_measurement
1_25,7,NA,0.003436011038270208,4,metabolism_per_area_mm2_measurement
1_26,6,NA,0.0026616835824552756,4,metabolism_per_area_mm2_measurement
1_27,8,NA,0.004120062489822844,4,metabolism_per_area_mm2_measurement
1_28,9,NA,0.002327785522739412,4,metabolism_per_area_mm2_measurement
1_29,10,NA,0.002702218472405253,4,metabolism_per_area_mm2_measurement
1_31,1,NA,0.002655358996809296,4,metabolism_per_area_mm2_measurement
1_32,2,NA,0.002214304724666787,4,metabolism_per_area_mm2_measurement
1_33,3,NA,0.005545087931683902,4,metabolism_per_area_mm2_measurement
1_34,5,NA,0.0026941028352550915,4,metabolism_per_area_mm2_measurement
1_35,7,NA,0.001712680348221864,4,metabolism_per_area_mm2_measurement
1_36,6,NA,0.0016338332838748688,4,metabolism_per_area_mm2_measurement
1_37,8,NA,0.0034392618805580127,4,metabolism_per_area_mm2_measurement
1_38,9,NA,0.0025439377803086276,4,metabolism_per_area_mm2_measurement
1_39,10,NA,0.0013312181300172594,4,metabolism_per_area_mm2_measurement
1_41,1,NA,0.002400006497074715,4,metabolism_per_area_mm2_measurement
1_42,2,NA,0.008616936709460215,4,metabolism_per_area_mm2_measurement
1_43,3,NA,0.004437918420921682,4,metabolism_per_area_mm2_measurement
1_44,5,NA,0.008067604051705925,4,metabolism_per_area_mm2_measurement
1_45,7,NA,0.002498083184016989,4,metabolism_per_area_mm2_measurement
1_46,6,NA,0.0018916191501111633,4,metabolism_per_area_mm2_measurement
1_47,8,NA,0.0025288669451440375,4,metabolism_per_area_mm2_measurement
1_48,9,NA,0.0021204499964191737,4,metabolism_per_area_mm2_measurement
1_49,10,NA,0.0024267537376678346,4,metabolism_per_area_mm2_measurement
1_51,1,NA,0.0017536644809966443,4,metabolism_per_area_mm2_measurement
1_52,2,NA,0.002779439438198207,4,metabolism_per_area_mm2_measurement
1_53,3,NA,0.006790124537577472,4,metabolism_per_area_mm2_measurement
1_54,5,NA,0.0025110365053774017,4,metabolism_per_area_mm2_measurement
1_55,7,NA,0.0017576940906988301,4,metabolism_per_area_mm2_measurement
1_56,6,NA,0.0010410323295860825,4,metabolism_per_area_mm2_measurement
1_57,8,NA,0.0029061413092090795,4,metabolism_per_area_mm2_measurement
1_58,9,NA,0.004471271303058828,4,metabolism_per_area_mm2_measurement
1_59,10,NA,0.0016092476245522609,4,metabolism_per_area_mm2_measurement
2_01,1,NA,0.0022213733817807346,4,metabolism_per_area_mm2_measurement
2_02,2,NA,0.003809664771728463,4,metabolism_per_area_mm2_measurement
2_03,3,NA,0.003920633330781365,4,metabolism_per_area_mm2_measurement
2_04,5,NA,0.002940861642128656,4,metabolism_per_area_mm2_measurement
2_05,7,NA,0.0031237590118941977,4,metabolism_per_area_mm2_measurement
2_06,6,NA,0.00189359705295215,4,metabolism_per_area_mm2_measurement
2_07,8,NA,0.0023001144898350274,4,metabolism_per_area_mm2_measurement
2_08,9,NA,0.0027137599371431843,4,metabolism_per_area_mm2_measurement
2_09,10,NA,0.003966524465719338,4,metabolism_per_area_mm2_measurement
2_11,1,NA,0.0011209475868004764,4,metabolism_per_area_mm2_measurement
2_12,2,NA,0.0013654264228351806,4,metabolism_per_area_mm2_measurement
2_13,3,NA,0.0023103463285282662,4,metabolism_per_area_mm2_measurement
2_14,5,NA,0.0026902687793211445,4,metabolism_per_area_mm2_measurement
2_15,7,NA,0.0010727270290968633,4,metabolism_per_area_mm2_measurement
2_16,6,NA,0.001155855320201551,4,metabolism_per_area_mm2_measurement
2_17,8,NA,0.0024192890417294136,4,metabolism_per_area_mm2_measurement
2_18,9,NA,0.0028051414284891983,4,metabolism_per_area_mm2_measurement
2_19,10,NA,0.004459826162761535,4,metabolism_per_area_mm2_measurement
2_21,1,NA,0.002599272446031842,4,metabolism_per_area_mm2_measurement
2_22,2,NA,0.0017064618456030063,4,metabolism_per_area_mm2_measurement
2_23,3,NA,0.006553120190711685,4,metabolism_per_area_mm2_measurement
2_24,5,NA,0.003165469622006633,4,metabolism_per_area_mm2_measurement
2_25,7,NA,0.004287424005402145,4,metabolism_per_area_mm2_measurement
2_26,6,NA,0.0035685894652186956,4,metabolism_per_area_mm2_measurement
2_27,8,NA,0.00241710283751122,4,metabolism_per_area_mm2_measurement
2_28,9,NA,0.0045267781803098464,4,metabolism_per_area_mm2_measurement
2_29,10,NA,0.002689012889682728,4,metabolism_per_area_mm2_measurement
2_31,1,NA,0.0038875168690793074,4,metabolism_per_area_mm2_measurement
2_32,2,NA,0.0014547053862745847,4,metabolism_per_area_mm2_measurement
2_33,3,NA,0.001753504145347209,4,metabolism_per_area_mm2_measurement
2_34,5,NA,0.0015981813719670934,4,metabolism_per_area_mm2_measurement
2_35,7,NA,5.916104152024226e-4,4,metabolism_per_area_mm2_measurement
2_36,6,NA,2.990450778256441e-4,4,metabolism_per_area_mm2_measurement
2_37,8,NA,0.0037366700753147905,4,metabolism_per_area_mm2_measurement
2_38,9,NA,0.0024549575200720894,4,metabolism_per_area_mm2_measurement
2_39,10,NA,0.0031360102703270826,4,metabolism_per_area_mm2_measurement
2_41,1,NA,0.002701511209241285,4,metabolism_per_area_mm2_measurement
2_42,2,NA,0.0048980171890557036,4,metabolism_per_area_mm2_measurement
2_43,3,NA,0.0018553134340237836,4,metabolism_per_area_mm2_measurement
2_44,5,NA,0.0034127061048797626,4,metabolism_per_area_mm2_measurement
2_45,7,NA,0.0034591347860172352,4,metabolism_per_area_mm2_measurement
2_46,6,NA,0.0032510434856558084,4,metabolism_per_area_mm2_measurement
2_47,8,NA,0.0019024419812296934,4,metabolism_per_area_mm2_measurement
2_48,9,NA,0.005121059466584553,4,metabolism_per_area_mm2_measurement
2_49,10,NA,0.003084385409625086,4,metabolism_per_area_mm2_measurement
2_51,1,NA,0.003067043004474537,4,metabolism_per_area_mm2_measurement
2_52,2,NA,0.0018293893133631298,4,metabolism_per_area_mm2_measurement
2_53,3,NA,8.808456119976928e-4,4,metabolism_per_area_mm2_measurement
2_54,5,NA,5.895299714435219e-4,4,metabolism_per_area_mm2_measurement
2_55,7,NA,0.0013581458212905512,4,metabolism_per_area_mm2_measurement
2_56,6,NA,0.0022941404491730807,4,metabolism_per_area_mm2_measurement
2_57,8,NA,0.001644460806758997,4,metabolism_per_area_mm2_measurement
2_58,9,NA,0.0011290364807415613,4,metabolism_per_area_mm2_measurement
2_59,10,NA,0.002271879933867772,4,metabolism_per_area_mm2_measurement
3_01,1,NA,0.0015683403724770762,4,metabolism_per_area_mm2_measurement
